idx,id,text,intent,urgency,events,reasons,suggest_intent,suggest_urgency,suggest_events,keyword_hits
17999,b5d7904f3757d9b1e48ceaa37f661b7d05dc4eb4,"kebakaran, ada korban terkait mine locomotive plus ketabrak plus kecelakaan di pit selatan, stop semua unit dulu.",SOS,HIGH,COLLISION_VEHICLE|FIRE_EXPLOSION,kw_collision_missing_event|kw_fire_missing_event,,,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b|\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
18004,6d04804e94e497ac0fe0c51cebdf683c03f60376,"Dispatch Dispatch, api di basecamp SEKARANG, minta pemadam segera.!!",SOS,HIGH,FIRE_EXPLOSION,kw_emergency_word_but_non_sos|kw_fire_missing_event,,,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
18016,c9fc4a7a97b4faf614c8f62405a11d45d7781691,"Security, nyaris: ada indikasi PELEDAKAN dini DI shop, mohon dicek segera.",SOS_POSSIBLE,HIGH,FIRE_EXPLOSION,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18021,76bb911ee9426cdf9726055faf5566dea5a65e0d,"Control Control, Control, Control, EMERGENCY EVACUATION DI conveyor sekarang, amankan TKP dan koordinasi medis.  sekalian pintu darurat macet sekalian alat darurat tidak berfungsi",SOS,HIGH,INJURY_MEDICAL,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18027,711f4e38ea6f8644e4faa920d66ba2c2bf8ba79e,"Security Security, detonasi di conveyor sekarang, minta pemadam segera.",SOS,HIGH,FIRE_EXPLOSION,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18028,e1ffd39f1034b3611839eb81f50d808f0563ccc0,"Control, hampir tertabrak: dump TRUCK TERKAIT VENTILATION FAILURE di stockpile, mohon dicek segera.",SOS_POSSIBLE,HIGH,COLLISION_VEHICLE,kw_collision_missing_event|kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
18039,6b849dbc29aea8d450329d37b5619cca8c3bc077,"Safety, suspensi patah di gate utama, isolasi area dan hentikan aktivitas. Roger, Safety.",SOS,HIGH,INJURY_MEDICAL,kw_injury_missing_event,,,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
18040,36f34795f81decf0f58665af034e4bc2bd0f55ba,pingsan di pos timbangan. minta rescue segera!,SOS,HIGH,INJURY_MEDICAL,kw_emergency_word_but_non_sos|kw_injury_missing_event,,,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b|\b(emergency|darurat|tolong|urgent|segera)\b
18041,f3ef9c853fd07ae99e61980e167aef744c8d7b16,"ERT, H2S di DI di CONTROL ROOM, EVAKUASI area sekarang.",SOS,HIGH,INJURY_MEDICAL|HAZMAT_RELEASE,kw_hazmat_missing_event,,,,\b(h2s|hidrogen sulfida|gas beracun|sesak nafas|sesak napas|keracunan|asphyx|asfiksia)\b
18045,6a92744e8272345d9dcd6cfa6223d7c71cdbab83,high high high high voltage plus earth fault plus tegangan berlebih (konteks: peledakan) di tipping point. minta rescue segera. repeat.,SOS,HIGH,ELECTRICAL,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18048,790a4ef883dcbbb5f0351607558f3226c7701242,"Clinic, short plus MCB (konteks: penutupan lubang) di lubang tambang, amankan TKP dan koordinasi medis. Roger, Clinic, koordinat -2.031,117.072 (radio emergency).",SOS,HIGH,INJURY_MEDICAL,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18052,538202f683aa12d5b4ebbbd39d2e1334de787021,"exercise, izin lewat highwall.!!",NON_SOS,LOW,GROUND_FAILURE,kw_ground_failure_missing_event,SOS_POSSIBLE,MEDIUM,,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18053,bd21081b279e8f4d4c4e8992fb2d00106e91f0f5,"meledak, meledak, meledak, meledak, Dispatch: perdarahan sekarang di dewatering area, isolasi area dan hentikan aktivitas.",SOS,HIGH,INJURY_MEDICAL|FIRE_EXPLOSION,kw_fire_missing_event,,,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
18061,0601ee2c829a970548e933e6898a8dc20babe439,"Safety, timbunan bergerak pelan: pump terkait penyerangan dengan perampokan dengan diancam (konteks: road grading) di rom, mohon escort unit (freq 2).",SOS_POSSIBLE,MEDIUM,SECURITY_ASSAULT,kw_security_missing_event,SOS,HIGH,,\b(pemukulan|penyerangan|perkelahian|begal|assault|ancam|mengancam)\b
18062,559c6165b817dc0d79c726159486cd1d0638d35a,"Clinic, sebentar tolong segera, terjepit di plant, stop semua unit dulu.",SOS,HIGH,TRAPPED_LOST,kw_emergency_word_but_non_sos|kw_trapped_missing_event,,,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(terjepit|terperangkap|terjebak|ketindih|keblender|kejit|kejepit)\b
18063,e252e08e511d00686ff53fb8f274d0671ca2614d,"Base, menetes: ada indikasi lereng runtuh di waste dump area, mohon escort unit.",SOS_POSSIBLE,HIGH,GROUND_FAILURE,kw_ground_failure_missing_event,,,,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18065,8ba0670c78c81859023e8fe06ed69f51bd823bd9,"Control: support failure dengan structure collapse masih berlangsung di HIGHWALL, evakuasi AREA sekarang.",SOS,HIGH,INJURY_MEDICAL|GROUND_FAILURE,kw_ground_failure_missing_event,,,,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18067,222dcfda2b6ed5b8c777d9292be229b4a8d7cb38,"hampir tabrakan, vandal di pit, sementara aman tapi bahaya, mohon tindak lanjut. over.",SOS_POSSIBLE,MEDIUM,SECURITY_ASSAULT,kw_collision_missing_event,,,COLLISION_VEHICLE,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
18068,6acc052fbb432119b75121dc0335256a42bc1def,"Clinic, asma kambuh, caustic sekalian gas leak di fuel bay, minta pemadam segera.!!",SOS,HIGH,HAZMAT_RELEASE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18070,581808d26c6b85ca50b33b25890932393307c316,"Safety: tongkang terbalik sekalian arus deras bawa orang barusan di low wall, minta pemadam segera.",SOS,HIGH,GROUND_FAILURE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18072,eb815ce2ef2899c5a24f416b2f116f3604ea27d9,"collapse, load drop di run of mine. minta rescue segera.",SOS,HIGH,COLLISION_VEHICLE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18078,9ea6bcc1614c986fdb545139bff49af3ca5d5428,luka parah! tertimpa plus dislokasi di pit utara. minta respon ERT sekarang!,SOS,HIGH,INJURY_MEDICAL,kw_injury_missing_event,,,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
18079,cec732dfb059621f74eea772812b4449d982062d,"Control, hampir jatuh: ada indikasi MCC di pump house, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,ELECTRICAL,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18082,53de049b5137a5a3939a5f6d90504f1a85444185,"Clinic Clinic, kabel terkelupas di lubang tambang sekarang, minta rescue segera.!!!",SOS,HIGH,ELECTRICAL,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18085,b4f6940ea7a233dc46ba8d9d5cbfd61f57472f25,"Safety, bentar tersengat listrik, dipukul di lowwall, stop SEMUA unit DULU.!!",SOS,HIGH,ELECTRICAL|SECURITY_ASSAULT,kw_electrical_missing_event|kw_ground_failure_missing_event,,,GROUND_FAILURE,\b(korslet|arus pendek|tersengat|kesetrum|listrik|sparking)\b|\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18086,44c89cf961d58ebc94d3280b562af11233294088,"Security, belum pasti: ada indikasi terjebak di kabin sekalian stuck di kabin di conveyor, tolong tindak lanjut.",SOS_POSSIBLE,HIGH,TRAPPED_LOST,kw_emergency_word_but_non_sos|kw_trapped_missing_event,SOS,,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(terjepit|terperangkap|terjebak|ketindih|keblender|kejit|kejepit)\b
18093,d2e0a56dfd1479b492746c53687cfac21734ab00,"compactor mengalami PATAH TULANG DI JALAN hauling, minta respon ERT sekarang. please respond.!!  plus terjepit plus cidera",SOS,HIGH,INJURY_MEDICAL|TRAPPED_LOST,kw_injury_missing_event|kw_trapped_missing_event,,,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b|\b(terjepit|terperangkap|terjebak|ketindih|keblender|kejit|kejepit)\b
18101,b72879b90fd66004f5b91e8860e7a18a417565ae,"ada ada ada ada korban, hydraulic shovel mengalami api menyambar di dispatch, minta ambulans sekarang.!!!",SOS,HIGH,INJURY_MEDICAL|FIRE_EXPLOSION,kw_fire_missing_event,,,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
18103,904f764b899fc938e6c867af200cc0f279fc412f,terjebak! out of control dan terperosok dan crash di ROM 3. minta pemadam segera!,SOS,HIGH,COLLISION_VEHICLE,kw_emergency_word_but_non_sos|kw_trapped_missing_event,,,TRAPPED_LOST,\b(emergency|darurat|tolong|urgent|segera)\b|\b(terjepit|terperangkap|terjebak|ketindih|keblender|kejit|kejepit)\b
18105,8865907a39e328196bead33bb7c0d10a78d8480f,"flyrock, fuel truck MENGALAMI GENANGAN BESAR DI LOWWALL, evakuasi area sekarang, koordinat -2.040,116.618.",SOS,HIGH,INJURY_MEDICAL,kw_ground_failure_missing_event,,,GROUND_FAILURE,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18106,48140bb2d93b12d151f592f5602175100e1f8df2,"tidak urgent, ada KERJA tanpa izin kerja di tip point, tolong jadwalkan perbaikan.!!",NON_SOS,LOW,,kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
18107,c8be8939095682c403735b5f8569c98b12b7f286,"Emergency cancel, false alarm di sump outlet, kondisi aman. copy that.",NON_SOS,LOW,,kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
18111,f8b6650a867d01726605216c2ece783dba636228,"ERT, trauma trauma trauma kepala sekalian tertindih sekalian kejang di rom sudah terkendali, mohon dibuat WO, koordinat -3.331,117.201.",SOS_POSSIBLE,HIGH,INJURY_MEDICAL,kw_injury_missing_event,SOS,,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
18112,978a55792cdaaebbbf09b277026681f9db49abf6,"ambruk terjadi, stretcher di waste dump area. minta pemadam segera. standby.",SOS,HIGH,GROUND_FAILURE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18116,395ee941c15b24fae799b8a5a22ef110317c9e54,"segera, ada korban terkait mine locomotive dan terperosok di bench, minta respon ERT sekarang.!!",SOS,HIGH,INJURY_MEDICAL|COLLISION_VEHICLE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18117,3b02179604b3702d77c227390924b30ee6c651fa,"medivac, ada korban terkait terjebak di ruang di workshop, isolasi area dan hentikan aktivitas.!!!",SOS,HIGH,INJURY_MEDICAL|TRAPPED_LOST,kw_trapped_missing_event,,,,\b(terjepit|terperangkap|terjebak|ketindih|keblender|kejit|kejepit)\b
18119,3434142a1c2954998424ec544cb8e29249649eaa,"DT 45 mengalami mengalami mengalami tersengat listrik dengan transformer dengan kabel udara tegangan tinggi di highwall, stop semua unit dulu.",SOS,HIGH,GROUND_FAILURE|ELECTRICAL,kw_electrical_missing_event|kw_ground_failure_missing_event,,,,\b(korslet|arus pendek|tersengat|kesetrum|listrik|sparking)\b|\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18122,73869224155d51189fa778ca41f8cffb07ed095c,"Emergency cancel, false alarm di lowwall, kondisi aman.",NON_SOS,LOW,,kw_emergency_word_but_non_sos|kw_ground_failure_missing_event,SOS_POSSIBLE,MEDIUM,GROUND_FAILURE,\b(emergency|darurat|tolong|urgent|segera)\b|\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18130,f06f6d287fadca55beb20593df4e552300901f4e,"Clinic Clinic, terperangkap di dewatering AREA sekarang, MINTA pemadam segera.!",SOS,HIGH,TRAPPED_LOST,kw_emergency_word_but_non_sos|kw_trapped_missing_event,,,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(terjepit|terperangkap|terjebak|ketindih|keblender|kejit|kejepit)\b
18136,65663b099f32360f0d4fb423de8bcf7f03fcc45c,"Emergency training hari ini di HAUL ROAD, abaikan alarm ini (drill).!!!",NON_SOS,LOW,,kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
18137,2f0516e2443fd04bf11a24a67d251b3c4491e115,"Emergency cancel, false ALARM di portal underground, kondisi aman.!",NON_SOS,LOW,,kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
18145,b57f7447e60535c1a88b49912e39b38ed309c2c3,patah tulang! terseret arus barengan drainase mampet ringan barengan capsize di lowwall. evakuasi AREA sekarang!,SOS,HIGH,INJURY_MEDICAL,kw_ground_failure_missing_event|kw_injury_missing_event,,,GROUND_FAILURE,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b|\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18149,5a9eec97a148e46fd83fffa2ff826f69f1a3f139,"Security, sharing: tersetrum barengan earth fault barengan arus pendek di underground heading, mohon dibuat WO.",NON_SOS,LOW,ELECTRICAL,kw_electrical_missing_event,SOS_POSSIBLE,MEDIUM,,\b(korslet|arus pendek|tersengat|kesetrum|listrik|sparking)\b
18154,56482b13e039c25eb63b758b49c9d44e5a9ec36d,"Control, tidak meledak meledak meledak di pos timbang, hampir kejadian, mohon dicek segera.",SOS_POSSIBLE,HIGH,FIRE_EXPLOSION,kw_emergency_word_but_non_sos|kw_fire_missing_event,SOS,,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
18157,6136baa05b703ffb7c52fde6309e295b3bdd6b7c,"ada korban terkait terjebak di ruang di tipping point, minta pemadam segera.",SOS,HIGH,INJURY_MEDICAL|TRAPPED_LOST,kw_emergency_word_but_non_sos|kw_trapped_missing_event,,,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(terjepit|terperangkap|terjebak|ketindih|keblender|kejit|kejepit)\b
18162,dfc2ec799f14c04094ea9471a15d503c8bc1c3d2,"emergency, gudang di OPEN pit. STOP semua unit dulu.!!",SOS,HIGH,FIRE_EXPLOSION,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18165,eefd10d4f055667f3d17c2450faa90d0f4ed2985,cedera! terjebak di ruang di dispatch. amankan TKP dan koordinasi medis!,SOS,HIGH,INJURY_MEDICAL,kw_injury_missing_event|kw_trapped_missing_event,,,TRAPPED_LOST,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b|\b(terjepit|terperangkap|terjebak|ketindih|keblender|kejit|kejepit)\b
18166,8587117d67b1e1cf2f1b6301e22d93ce1389a0de,"tidak sadar, Base: scald sekarang di workshop, minta rescue segera.!!!",SOS,HIGH,INJURY_MEDICAL,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18174,8092a1c969680ee336d15362d6ba9d83014cbbd1,"DT 45 mengalami OUTBURST DI BELT, MINTA pemadam segera.!!",SOS,HIGH,HAZMAT_RELEASE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18177,e71728e86cbd99e8e2b3d47544af7ac5c924a6e5,lost contact! retak timbunan DI BELT conveyor. minta rescue segera!,SOS,HIGH,GROUND_FAILURE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18180,ddb9a9b8030952e559227725f66996a44f7e41db,ditodong! rem gagal dengan plunge gagal gagal di rom. minta pemadam segera!,SOS,HIGH,COLLISION_VEHICLE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18185,5f555f41859ffc787dd6bce11aa760fa0a8efe78,"reading naik, emergency equipment sekalian pintu darurat macet sekalian simulasi evakuasi di BELT CONVEYOR, SEMENTARA aman tapi bahaya, mohon standby ERT. repeat.",SOS_POSSIBLE,HIGH,INJURY_MEDICAL,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18190,fe9e160d32654fccddc9dc454ea6a114c2e39abc,"Dispatch, Dispatch, Dispatch, tolong, api sekalian hydrant di pile, minta rescue segera.!!",SOS,HIGH,FIRE_EXPLOSION,kw_emergency_word_but_non_sos|kw_fire_missing_event,,,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
18191,fd0e3bd4e8af6d424da8c104fcfcf195e048172c,"ERT, panel listrik di base sudah terkendali, mohon dibuat WO.",SOS_POSSIBLE,LOW,ELECTRICAL,kw_electrical_missing_event,,MEDIUM,,\b(korslet|arus pendek|tersengat|kesetrum|listrik|sparking)\b
18194,e4ca5519bde3dd60d575b41ddacf3b4401a8bff6,"Safety, maling di stockpile, hampir kejadian, mohon dicek segera. Standby, Safety.",SOS_POSSIBLE,MEDIUM,SECURITY_ASSAULT,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18196,65cc749ebc3120c6950388708a3e412d6dc9c565,"Safety, retak lereng: generator set terkait luapan sungai di ramp W, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,GROUND_FAILURE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18197,36cc3d7d0f3b378d211d72239a7e44c76f1b0709,"Emergency training hari ini di fuel bay, abaikan alarm ini (drill).",NON_SOS,LOW,,kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
18213,d82f8e29603ebc632fc76e03f12c688ae078926f,"Clinic Clinic Clinic to Clinic, cedera: steering failure plus tire burst di rom, minta rescue segera.",SOS,HIGH,INJURY_MEDICAL,kw_emergency_word_but_non_sos|kw_injury_missing_event,,,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b|\b(emergency|darurat|tolong|urgent|segera)\b
18214,bd486760afb6e8ebc448d128b2866e6cf342324c,"Control to Control, cepat: copot dan steering failure di belt conveyor, minta pemadam segera.",SOS,HIGH,COLLISION_VEHICLE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18220,5bf587ccbaaa1b7c14f2ccbe97945e72b9ba44f5,"Clinic, support failure dengan bunker runtuh di camp, hampir kejadian, pls standby ERT. Copy, Clinic.!!",SOS_POSSIBLE,HIGH,GROUND_FAILURE,kw_ground_failure_missing_event,,,,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18224,681354a9a9b903586d122fa856996f5be88fc1c4,"backhoe mengalami runtuh sekalian bunker runtuh sekalian indikasi tidak stabil di dinding rendah, stop semua unit dulu.",SOS,HIGH,GROUND_FAILURE,kw_ground_failure_missing_event,,,,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18228,0490190f6d9551ba77be1517010234f7c6232590,"nyasar, ada korban terkait lereng runtuh sekalian hopper collapse di dispatch, stop semua unit dulu.!!!",SOS,HIGH,GROUND_FAILURE,kw_ground_failure_missing_event,,,,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18229,a6d0bb1b2952e38db10d926c3d26e91a480e6cca,"Dispatch, no PPE dengan melanggar SOP dengan tanpa APD di pos timbangan, isolasi area dan hentikan aktivitas, koordinat -1.874,117.301 (radio emergency).",SOS,HIGH,,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18230,dacb8ae8e7b3aa1f99178e3eb3e4586ece9ea7af,"kemungkinan - potensi gas beracun barengan solvent (konteks: dispatch) di base, mohon monitor (channel emergency).",SOS_POSSIBLE,HIGH,HAZMAT_RELEASE,kw_emergency_word_but_non_sos|kw_hazmat_missing_event,SOS,,,\b(emergency|darurat|tolong|urgent|segera)\b|\b(h2s|hidrogen sulfida|gas beracun|sesak nafas|sesak napas|keracunan|asphyx|asfiksia)\b
18233,c948dd69ac0365e792be99bf1785786f5b8179a2,"kabel terkelupas - potensi overvoltage sekalian electric shock sekalian flashover di conveyor, mohon dicek segera.",SOS_POSSIBLE,MEDIUM,ELECTRICAL,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18236,150ecf350e56fa0d86a1c6bf55b16c991f256f88,"Clinic, terjebak di tunnel di GATE UTAMA, HAMPIR kejadian, mohon tindak lanjut. Copy, Clinic.!",SOS_POSSIBLE,HIGH,TRAPPED_LOST,kw_trapped_missing_event,SOS,,,\b(terjepit|terperangkap|terjebak|ketindih|keblender|kejit|kejepit)\b
18242,2d827ed084ee22681c4dd39146aaaa8f5434fe85,"nyasar, ada korban terkait kena kabel di scale house, minta rescue segera.",SOS,HIGH,ELECTRICAL,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18243,f0e14f0747fcdb5147c6aad1c72b46e8ba08cb61,"compaction unit mengalami incident vehicle dengan boom patah di sump, minta respon ERT sekarang.",SOS,HIGH,INJURY_MEDICAL,kw_injury_missing_event,,,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
18249,41763168b1deb5d9af5445d67228864ce716d1b5,"Base, tolong, mesin mati mendadak di dispatch, stop semua unit dulu.",SOS,HIGH,COLLISION_VEHICLE,kw_emergency_word_but_non_sos,,,,\b(emergency|darurat|tolong|urgent|segera)\b
18255,0e0df42531f133cd2fe971e847e81dc8226dc7e4,"smoldering, runtuhan atap dengan bunker runtuh dengan settlement parah di rom, sementara aman tapi bahaya, mohon monitor.",SOS_POSSIBLE,HIGH,GROUND_FAILURE,kw_ground_failure_missing_event,,,,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
18257,fbab8efebaf0572f05f0a44079571fba56896ef5,"Control, percikan listrik dengan percikan listrik besar dengan kabel putus (konteks: perawatan) di pit, hampir kejadian, harap pasang rambu.",SOS_POSSIBLE,MEDIUM,ELECTRICAL,kw_electrical_missing_event,,,,\b(korslet|arus pendek|tersengat|kesetrum|listrik|sparking)\b
18258,36948f2b7a213a66462fa52af6cb3bb6ae313f7f,"meledak, Security, ada masuk jurang di weighbridge, stop semua unit dulu.",SOS,HIGH,FIRE_EXPLOSION,kw_fire_missing_event,,,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
18259,0c1d11d055c42d66303b6ae93c44584999c114e6,"ambruk terjadi, patah TULANG DI SUMP OUTLET. minta respon ERT sekarang. need ERT now.!!  sekalian P3K sekalian henti jantung (konteks: fueling)",SOS,HIGH,INJURY_MEDICAL|GROUND_FAILURE,kw_injury_missing_event,,,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
